link,title,location,price,area,category,direction,floor_num,toilet_num,street,livingroom_num,bedroom_num,liability
https://nhadat.cafeland.vn/hon-1000m2-co-tho-duong-6m-xay-dung-tu-do-780tr-2255095.html,Hơn 1000m2 có thổ đường 6m xây dựng tự do - 780tr,"ĐT 838, Mỹ Thạnh Tây, Đức Huệ, Long An Lưu tin",~780 nghìn/m2,1000m2,Bán đất thổ cư,,,,,,,
https://nhadat.cafeland.vn/sieu-pham-goc-2-mat-hem-nha-4-tang-moi-xay-hxh-tan-thoi-hiep-q12-5pn-2268284.html,[SIÊU PHẨM GÓC 2 MẶT HẺM] Nhà 4 Tầng Mới Xây – HXH Tân Thới Hiệp Q.12 – 5PN,"Tân Thới Nhất, Quận 12, TP. Hồ Chí Minh Lưu tin",,,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/chinh-chu-ban-dat-tho-cu-mat-tien-duong-nhua-da-co-so-hong-gpxd-2268349.html,CHÍNH CHỦ BÁN ĐẤT THỔ CƯ MẶT TIỀN ĐƯỜNG NHỰA – ĐÃ CÓ SỔ HỒNG & GPXD,"Nhuận Đức, Huyện Củ Chi, TP. Hồ Chí Minh Lưu tin","~6,6 triệu /m2",673m2,"Bán kho, nhà xưởng",,,,,,,
https://nhadat.cafeland.vn/happy-one-sora-so-huu-ngay-vi-tri-vang-an-tam-dau-tu-chi-voi-459trm2-2268539.html,HAPPY ONE SORA sở hửu ngay vị trí vàng an tâm đầu tư chỉ với 45.9tr/m2.,"Đường số 9, Linh Xuân, Quận Thủ Đức, TP. Hồ Chí Minh Lưu tin",~777 nghìn/m2,59m2,Bán căn hộ chung cư,,,,,,,
https://nhadat.cafeland.vn/san-lo-dat-cuc-dep-giua-trung-tam-thu-duc-chi-hon-2-ty-2268538.html,Săn lô đất cực đẹp giữa trung tâm Thủ Đức chỉ hơn 2 tỷ.,"Đường số 22, Linh Ðông, Quận Thủ Đức, TP. Hồ Chí Minh Lưu tin","~56,2 triệu /m2",48m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/ban-can-ho-studio-premium-home-vuon-lai-quan-12-2268537.html,BÁN CĂN HỘ STUDIO PREMIUM HOME VƯỜN LÀI QUẬN 12,"Vườn Lài, An Phú Đông, Quận 12, TP. Hồ Chí Minh Lưu tin","~46,3 triệu /m2",23m2,"Bán căn hộ Mini, Dịch vụ",,,1,7m,1,2 phòng,Hợp đồng
https://nhadat.cafeland.vn/ban-nha-2-mt-duong-hoang-sa-dt-95m25x20m-nha-5-tang-dang-cho-thue-80tr-2268536.html,Bán nhà 2 MT đường Hoàng Sa. DT 95m2(5x20m). Nhà 5 tầng. đang cho thuê 80tr,"Hoàng Sa, Phường 11, Quận 3, TP. Hồ Chí Minh Lưu tin",~300 triệu/m2,95m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/can-ban-383m2-dat-gan-kdc-tran-anh-dat-full-tho-cu-shr-co-san-2268535.html,"cần bán 383m2 đất gần KDC Trần Anh, đất full thổ cư, SHR có sẵn","tỉnh lộ 824,đức hòa đông, đức hòa ,long an, Đức Hoà Đông, Đức Hòa, Long An Lưu tin","~6,3 triệu /m2",383m2,Bán đất thổ cư,,,,,,,
https://nhadat.cafeland.vn/ban-nha-vi-tri-dep-doan-2-chieu-mt-nguyen-binh-khiem-quan-1-dt-4-x19m-hdt-60-2268534.html,"Bán nhà vị trí đẹp đoạn 2 chiều MT Nguyễn Bỉnh Khiêm, Quận 1, DT 4 x19m, HĐT 60","Nguyễn Bỉnh Khiêm, Đa Kao, Quận 1, TP. Hồ Chí Minh Lưu tin",~506 triệu/m2,75m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/ban-toa-nha-vi-tri-sieu-dep-mt-truong-van-bang-tp-thu-duc-dt-8-x-20m-hdt-150-2268533.html,"Bán tòa nhà vị trí siêu đẹp MT Trương Văn Bang, TP Thủ Đức, DT 8 x 20m, HĐT 150","Trương Văn Bang, Thạnh Mỹ Lợi, Quận 2, TP. Hồ Chí Minh Lưu tin",~743 triệu/m2,160m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/ban-nha-goc-2mt-cuc-ky-thoang-mt-nguyen-trong-tuyen-phuong-10-q-phu-nhuan-dt-2268532.html,"Bán nhà góc 2MT cực kỳ thoáng MT Nguyễn Trọng Tuyển, phường 10, Q Phú Nhuận, DT","Nguyễn Trọng Tuyển, Phường 10, Quận Phú Nhuận, TP. Hồ Chí Minh Lưu tin",~514 triệu/m2,68m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/mat-tien-duong-nguyen-cuu-van-dt-109m2-44x26m-gia-24-ty-220trm2-2268531.html,"Mặt Tiền đường Nguyễn Cữu Vân. DT 109m2 (4,4x26m) Giá 24 tỷ (220tr/m2)","Nguyễn Cửu Vân, Phường 17, Bình Thạnh, TP. Hồ Chí Minh Lưu tin",~220 triệu/m2,109m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/ban-toa-nha-goc-2mt-ly-thuong-kiet-phuong-7-q-tan-binh-dt-8-x-25m-hdt-100-tr-2268530.html,"Bán tòa nhà góc 2MT Lý Thường Kiệt, phường 7, Q Tân Bình, DT 8 x 25m, HĐT 100 tr","Lý Thường Kiệt, Phường 7, Quận Tân Bình, TP. Hồ Chí Minh Lưu tin",~394 triệu/m2,228m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/ban-dat-mat-tien-duong-cmt8-chi-1-lo-duy-nhat-65-ty-2266860.html,Bán đất mặt tiền đường CMT8 chỉ 1 lô duy nhất 6.5 tỷ,"Cách Mạng Tháng Tám, Bình Nhâm, Thuận An, Bình Dương Lưu tin","~43,6 triệu /m2",149m2,Bán đất thổ cư,,,,,,,
https://nhadat.cafeland.vn/chuyen-nhuong-khach-san-mt-pham-ngu-lao-quan-1-dt-435-x-225m-hdt-1185-trieu-2268529.html,"Chuyển nhượng khách sạn MT Phạm Ngũ Lão, Quận 1, DT 4,35 x 22,5m, HĐT 1185 triệu","Phạm Ngũ Lão, Bến Thành, Quận 1, TP. Hồ Chí Minh Lưu tin",~1 tỷ 157 triệu/m2,95m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/dung-bo-lo-co-hoi-so-huu-bat-dong-san-cuc-hot-tai-tp-dong-trieu-chi-6xxtr-2268528.html,Đừng bỏ lỡ cơ hội sở hữu bất động sản cực hot tại Tp. Đông Triều chỉ 6xxtr,"Khu Yên Sơn, Yên Thọ, Đông Triều, Quảng Ninh Lưu tin","~8,5 triệu /m2",80m2,Bán đất thổ cư,,,,8m,,,Sổ hồng
https://nhadat.cafeland.vn/nha-485m2-6-ty-7pn-7wc-full-noi-that-dong-tien-32tr-sat-cv-gia-dinh-2262672.html,"Nhà 48,5m2-6 tỷ, 7PN-7WC, full nội thất, dòng tiền 32tr, sát CV Gia ĐỊnh","26/22/9A, Đường số 7, Phường 3, Quận Gò Vấp, TP. Hồ Chí Minh Lưu tin",~123 triệu/m2,48.5m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/nha-38m2-52-ty-4pn-3wc-au-co-phuong-14-vong-xoay-le-dai-hanh-2258691.html,"Nhà 38m2-5,2 tỷ, 4PN-3WC, Âu Cơ Phường 14, vòng xoay lê đại hành (Tin Hết Hạn)","58/1A, Đường 100 Bình Thới, Phường 14, Quận 11, TP. Hồ Chí Minh Lưu tin",~144 triệu/m2,36m2,Bán nhà riêng,Đông Nam,3 tầng,3,2m,1,4 phòng,Sổ hồng
https://nhadat.cafeland.vn/nha-91m2-44ty-hem-o-to-hiep-thanh-13-1-tret-1-lung-3pn-2wc-de-okinh-doanh-2253279.html,"Nhà 91m2-4,4tỷ, hẻm ô tô Hiệp Thành 13, 1 trệt 1 lửng, 3PN-2WC, để ở/kinh doanh (Tin Hết Hạn)","Hiệp Thành 13, Hiệp Thành, Quận 12, TP. Hồ Chí Minh Lưu tin","~48,3 triệu /m2",91m2,Bán nhà riêng,Tây Nam,1 tầng,2,5m,1,3 phòng,Sổ hồng
https://nhadat.cafeland.vn/ban-nha-mat-tien-an-phu-an-khanh-dang-co-hd-thue-san-4-tang-co-ham-so-hong-2259811.html,"Bán nhà mặt tiền An Phú An Khánh, đang có HĐ thuê sẵn, 4 tầng, có hầm, Sổ hồng","Nguyễn Hoàng, An Phú, Quận 2, TP. Hồ Chí Minh Lưu tin",~231 triệu/m2,80m2,Bán nhà riêng,Tây Bắc,4 tầng,5,10m - 15m,1,4 phòng,Sổ hồng
https://nhadat.cafeland.vn/ban-dat-chinh-chu-khu-dan-cu-moi-xa-bao-khe-thanh-pho-hung-yen-2268525.html,"Bán đất chính chủ khu dân cư mới xã Bảo Khê, Thành phố Hưng Yên","CL20, Quốc Lộ 39A, Bảo Khê, TP. Hưng Yên, Hưng Yên Lưu tin",~45 triệu /m2,80m2,Bán đất thổ cư,,,,,,,
https://nhadat.cafeland.vn/ban-can-2pn-tang-cao-ngay-trung-tam-da-nang-vista-residence-so-huu-lau-dai-2267695.html,Bán căn 2PN tầng cao ngay trung tâm Đà Nẵng - Vista Residence - Sở hữu lâu dài,"40A, XÔ VIẾT NGHỆ TĨNH, Hòa Cường Nam, Hải Châu, TP. Đà Nẵng Lưu tin","~53,9 triệu /m2",76m2,Bán căn hộ chung cư,Bắc,20 tầng,2,20m - 30m,1,2 phòng,Sổ hồng
https://nhadat.cafeland.vn/cuc-hot-dat-nen-ngay-thi-tran-la-ha-quang-ngai-gia-chi-tu-13-trieum2-2268194.html,"CỰC HOT! Đất nền ngay thị trấn La Hà, Quảng Ngãi - Giá chỉ từ 13 triệu/m2","Đặng Thùy Trâm, La Hà, Tư Nghĩa, Quảng Ngãi Lưu tin","~15,1 triệu /m2",99m2,Bán đất nền dự án,Đông,,,15m - 20m,,,Sổ hồng
https://nhadat.cafeland.vn/ban-dat-mat-tien-ql1a-doi-dien-cho-xuan-dinh-moi-tinh-dnai-sat-tp-long-khanh-2267815.html,"Bán đất mặt tiền QL1A, đối diện chợ Xuân Định mới, tỉnh ĐNai, sát Tp. Long Khánh","QL1A, Xuân Định, Xuân Lộc, Đồng Nai Lưu tin","~4,2 triệu /m2",1540m2,Bán đất thổ cư,,,,,,,
https://nhadat.cafeland.vn/go-vap-nha-pho-3-tang-le-duc-tho-khu-dong-bo-dt-7x15m-2268520.html,"GÒ VẤP, NHÀ PHỐ 3 TẦNG LÊ ĐỨC THỌ, KHU ĐỒNG BỘ, DT 7x15m","140, Lê Đức Thọ, Phường 6, Quận Gò Vấp, TP. Hồ Chí Minh Lưu tin","~48,3 triệu /m2",310m2,Bán nhà riêng,Đông Nam,3 tầng,5,10m - 15m,1,4 phòng,Sổ hồng
https://nhadat.cafeland.vn/thanh-toan-chi-850-trieu-so-huu-ngay-nha-pho-3-tang-tai-kdt-sinh-thai-la-home-2265577.html,Thanh toán chỉ 850 triệu sỡ hữu ngay nhà phố 3 tầng tại KĐT Sinh Thái LA Home,"ĐT 830, Lương Bình, Bến Lức, Long An Lưu tin","~41,2 triệu /m2",80m2,Bán nhà phố dự án,,,,,,,
https://nhadat.cafeland.vn/ban-dat-2057m2-lo-goc-mat-tien-le-hong-phong-thi-tran-ngai-giao-chau-duc-2243398.html,"Bán Đất 2057m2 Lô Góc Mặt Tiền Lê Hồng Phong, Thị Trấn Ngãi Giao, Châu Đức","Lê Hồng Phong, Ngãi Giao, Châu Đức, Bà Rịa - Vũng Tàu Lưu tin","~10,6 triệu /m2",2057m2,Bán nhà phố dự án,,,,,,,
https://nhadat.cafeland.vn/ngop-bank-ban-dat-12739m2-view-suoi-tai-thi-tran-ngai-giao-chau-duc-2240686.html,"Ngộp Bank Bán Đất 12.739m2 View Suối Tại Thị Trấn Ngãi Giao, Châu Đức","Quốc lộ 56, Bàu Chinh, Châu Đức, Bà Rịa - Vũng Tàu Lưu tin","~1,7 triệu /m2",12739m2,Bán đất thổ cư,,,,,,,
https://nhadat.cafeland.vn/chinh-chu-ban-dat-340m2-duong-nguyen-van-xo-xa-thai-my-huyen-cu-chi-hcm-2264795.html,"Chính Chủ Bán Đất 340m2 Đường Nguyễn Văn Xơ, Xã Thái Mỹ, Huyện Củ Chi HCM","Nguyễn Văn Xơ, Thái Mỹ, Huyện Củ Chi, TP. Hồ Chí Minh Lưu tin","~7,3 triệu /m2",340m2,Bán đất thổ cư,,,,,,,
https://nhadat.cafeland.vn/ban-dat-58m2-tang-nha-duong-nguyen-xien-phuong-long-binh-quan-9-2264621.html,"Bán Đất 58m2 Tặng Nhà Đường Nguyễn Xiển, Phường Long Bình, Quận 9","Nguyễn Xiển, Long Bình, Quận 9, TP. Hồ Chí Minh Lưu tin","~58,6 triệu /m2",58m2,Bán đất thổ cư,,,,,,,
https://nhadat.cafeland.vn/ban-can-ho-lien-ke-global-lakeview-trung-tam-q2-pbinh-trung-dong-19-ty-2265922.html,"Bán căn hộ liền kế Global, Lakeview. Trung tâm Q2, P.Bình Trưng Đông, 1,9 tỷ","Đường Số 63, Bình Trưng Đông, Quận 2, TP. Hồ Chí Minh Lưu tin","~32,2 triệu /m2",59m2,Bán căn hộ chung cư,,,,,,,
https://nhadat.cafeland.vn/hqc-hoc-mon-70m2-gia-1450-ty-can-2pn2wcban-cong-2265664.html,"HQC HÓC MÔN 70m2 Gía 1.450 tỷ CĂN 2PN,2WC,BAN CÔNG","Xuân Thới Đông, Huyện Hóc Môn , TP. Hồ Chí Minh Lưu tin","~20,7 triệu /m2",70m2,Bán căn hộ chung cư,,,,,,,
https://nhadat.cafeland.vn/suat-thanh-ly-gia-tot-chi-tai-chung-cu-blue-sky-tower-hqc-binh-trung-dong-2265560.html,Suất thanh lý giá tốt chỉ tại chung cư Blue Sky Tower (HQC Bình Trưng Đông),"Bình Trưng Đông, Quận 2, TP. Hồ Chí Minh Lưu tin","~32,2 triệu /m2",59m2,Bán căn hộ chung cư,,,,,,,
https://nhadat.cafeland.vn/thanh-ly-3-suat-blue-sky-tower-q2-dt-59m2-gia-1950-trieuso-huu-lau-dai-2265826.html,"Thanh lý 3 suất Blue Sky Tower - Q2, DT 59m2 giá 1.950 triệu.Sở hữu lâu dài","Đường Số 63, Bình Trưng Đông, Quận 2, TP. Hồ Chí Minh Lưu tin","~33,5 triệu /m2",59m2,Bán căn hộ chung cư,,,2,,1,2 phòng,
https://nhadat.cafeland.vn/hqc-binh-trung-dong-co-vai-suat-thanh-ly-cua-chu-dau-tuchi-tiet-ben-duoi-2253991.html,"HQC Bình Trưng Đông Có VÀI SUẤT THANH LÝ của chủ đầu tư,chi tiết bên dưới","3, Bình Trưng Đông, Quận 2, TP. Hồ Chí Minh Lưu tin","~32,2 triệu /m2",59m2,Bán căn hộ chung cư,,,,,,,
https://nhadat.cafeland.vn/co-hoi-dau-tu-hon-2-sao-dat-tai-long-khanh-gia-chi-950trsao-so-hong-rieng-2266231.html,"CƠ HỘI ĐẦU TƯ – HƠN 2 SÀO ĐẤT TẠI LONG KHÁNH – GIÁ CHỈ 950TR/SÀO, SỔ HỒNG RIÊNG (Tin Hết Hạn)","Bình Lộc, Long Khánh, Đồng Nai Lưu tin",~475/m2,2000m2,"Bán đất nông, lâm nghiệp",,,,,,,
https://nhadat.cafeland.vn/dau-tu-sinh-loi-cao-so-huu-ngay-nha-vuon-mo-uoc-gan-san-bay-long-thanh-2268512.html,ĐẦU TƯ SINH LỜI CAO – SỞ HỮU NGAY NHÀ VƯỜN MƠ ƯỚC GẦN SÂN BAY LONG THÀNH,"Hưng Lộc, Thống Nhất, Đồng Nai Lưu tin","~1,8 triệu /m2",3700m2,"Bán đất nông, lâm nghiệp",,,,,,,
https://nhadat.cafeland.vn/ban-nha-goc-2mt-hai-ba-trung-doi-dien-nha-tho-tan-dinh-q1-dt-85-x-25m-hdt-35-2268511.html,"Bán nhà góc 2MT Hai Bà Trưng đối diện nhà thờ Tân Định, Q1, DT 8,5 x 25m, HĐT 35","Hai Bà Trưng, Tân Định, Quận 1, TP. Hồ Chí Minh Lưu tin",~1 tỷ /m2,225m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/ban-can-ho-khach-san-cao-cap-view-bien-du-an-sun-cat-ba-gia-dot-1-chi-tu-21-ty-2262493.html,"Bán căn hộ khách sạn cao cấp view biển dự án Sun Cát Bà giá đợt 1 chỉ từ 2,1 tỷ","Thị trấn Cát Bà, Cát Hải, TP. Hải Phòng Lưu tin","~70,5 triệu /m2",34m2,Bán căn hộ chung cư,,,,,,,
https://nhadat.cafeland.vn/50-suat-booking-uu-dai-early-bird-quy-dau-tu-dot-1-sun-xanh-island-cat-ba-2262000.html,50 suất Booking ưu đãi Early Bird quỹ đầu tư đợt 1 Sun Xanh Island Cát Bà (Tin Hết Hạn),"Thị trấn Cát Bà, Cát Hải, TP. Hải Phòng Lưu tin",~151 triệu/m2,135m2,Bán nhà hàng - Khách sạn,,,,,,,
https://nhadat.cafeland.vn/kdt-sinh-thai-la-home-ra-mat-phan-khu-dau-tien-uu-dai-gd1-nha-pho-3-ty4-2266030.html,KĐT sinh thái LA Home - ra mắt phân khu đầu tiên - ưu đãi GD1 nhà phố 3 tỷ4,"ĐT 830, Lương Hòa, Bến Lức, Long An Lưu tin","~42,5 triệu /m2",80m2,Bán nhà phố dự án,,,,,,,
https://nhadat.cafeland.vn/ban-biet-thu-mt-phan-ke-binh-canh-goc-duong-dien-bien-phu-p-da-kao-q1-dt-9-x-2-2268508.html,"Bán biệt thự MT Phan Kế Bính cạnh góc đường Điện Biên Phủ, P Đa Kao Q1, DT 9 x 2","Phan Kế Bính, Đa Kao, Quận 1, TP. Hồ Chí Minh Lưu tin",~602 triệu/m2,224m2,Bán biệt thự,,,,,,,
https://nhadat.cafeland.vn/ban-dat-2-mat-tien-duong-pham-van-thuan-so-hong-284m2-gia-chi-100-trieum2-2264276.html,Bán đất 2 mặt tiền đường Phạm Văn Thuận sổ hồng 284m2 giá chỉ 100 triệu/m2,"Phạm Văn Thuận, Trung Dũng, Biên Hòa, Đồng Nai Lưu tin",~100 triệu/m2,284m2,Bán đất thổ cư,,,,,,,
https://nhadat.cafeland.vn/dat-ban-duong-phan-trung-duong-5-cu-so-hong-615m2-ngang-hon-11m-gia-58-ty-2245983.html,Đất bán đường Phan Trung (đường 5 cũ) sổ hồng 615m2 ngang hơn 11m giá 58 tỷ,"Phan Trung, Tân Tiến, Biên Hòa, Đồng Nai Lưu tin","~94,3 triệu /m2",615m2,Bán đất thổ cư,,,,,,,
https://nhadat.cafeland.vn/ban-dat-mt-nguyen-dinh-chieu-doan-2-chieu-p-da-kao-quan-1-dt-138-x-25m-no-ha-2268506.html,"Bán đất MT Nguyễn Đình Chiểu đoạn 2 chiều, P Đa Kao, Quận 1, DT 13,8 x 25m nở hậ","Nguyễn Đình Chiểu, Đa Kao, Quận 1, TP. Hồ Chí Minh Lưu tin",~546 triệu/m2,366m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/ban-dat-gan-nga-tu-tan-phong-cach-duong-nguyen-ai-quoc-200m-259m2-gia-chi-85t-2265251.html,Bán đất gần ngã tư Tân Phong cách đường Nguyễn Ái Quốc 200m; 259m2 giá chỉ 8.5T,"Hẻm Đường Nguyễn Ái Quốc, Trảng Dài, Biên Hòa, Đồng Nai Lưu tin","~32,8 triệu /m2",259m2,Bán đất thổ cư,,,,,,,
https://nhadat.cafeland.vn/ban-nha-duong-n4-doi-dien-truong-song-ngu-lac-hong-buu-long-1-tret-2-lau-85m2-2232384.html,"Bán nhà đường N4 đối diện trường Song Ngữ Lạc Hồng, Bửu Long; 1 trệt 2 lầu 85m2 (Tin Hết Hạn)","N4, Bửu Long, Biên Hòa, Đồng Nai Lưu tin","~88,2 triệu /m2",85m2,Bán nhà phố dự án,Nam,2 tầng,3,10m - 15m,2,4 phòng,Sổ hồng
https://nhadat.cafeland.vn/ban-nha-hem-kinh-doanh-gan-duong-dong-khoi-ngay-cay-xang-25-shr-167m2-gia-10-ty-2256908.html,Bán nhà hẻm kinh doanh gần đường Đồng Khởi ngay cây xăng 25 SHR 167m2 giá 10 tỷ,"Đồng Khởi, Tân Hiệp, Biên Hòa, Đồng Nai Lưu tin","~59,8 triệu /m2",167m2,Bán nhà riêng,Tây,1 tầng,3,10m - 15m,2,4 phòng,Sổ hồng
https://nhadat.cafeland.vn/ban-dat-phuong-tan-hiep-doi-dien-bv-dong-nai-sat-duong-dong-khoi-852m2-gia-30-ty-2233920.html,Bán đất phường Tân Hiệp đối diện BV Đồng Nai sát đường Đồng Khởi 852m2 giá 30 tỷ,"Đồng Khởi, Tân Hiệp, Biên Hòa, Đồng Nai Lưu tin","~35,2 triệu /m2",852m2,Bán đất thổ cư,,,,,,,
https://nhadat.cafeland.vn/dat-gan-nga-tu-lien-huyen-260m-ngang-10m-tho-cu-200m-duong-o-to-2215-di-an-2267439.html,"Đất gần ngã tư Liên Huyện, 260m ngang 10m thổ cư 200m, đường ô tô, 2215 Dĩ An","Nguyễn Thị Tươi, Tân Bình, Dĩ An, Bình Dương Lưu tin","~22,8 triệu /m2",258.6m2,Bán đất thổ cư,Đông Nam,,,7m,,,Sổ hồng
https://nhadat.cafeland.vn/dat-khu-nha-o-an-phu-1-gan-cho-phu-phong-an-phu-17-1998-thuan-an-binh-duong-2267438.html,"Đất khu nhà ở An Phú 1, gần chợ Phú Phong, An Phú 17, 1998 Thuận An, Bình Dương","An Phú 17, An Phú, Thuận An, Bình Dương Lưu tin","~32,6 triệu /m2",95m2,Bán đất thổ cư,Nam,,,10m - 15m,,,Sổ hồng
https://nhadat.cafeland.vn/dat-mat-tien-kinh-doanh-kdc-thuan-giao-gan-cho-dem-hoa-lan-cho-hai-my-1182-2243479.html,"Đất mặt tiền kinh doanh KDC Thuận Giao, gần chợ đêm Hoà Lân, chợ Hài Mỹ, 1182","Thuận Giao, Thuận An, Bình Dương Lưu tin","~32,2 triệu /m2",161.2m2,Bán đất thổ cư,Tây Nam,,,15m - 20m,,,Sổ hồng
https://nhadat.cafeland.vn/ban-nha-mt-truong-sa-quan-3-dt-28-x-10m-hdt-160-trieuth-thuong-hieu-highlan-2268504.html,"Bán nhà MT Trường Sa, Quận 3, DT 28 x 10m, HĐT 160 triệu/th, thương hiệu Highlan","Trường Sa, Phường 13, Quận 3, TP. Hồ Chí Minh Lưu tin",~418 triệu/m2,184m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/dat-kdc-dat-moi-gan-nga-tu-chieu-lieu-125-5x25-so-rieng-2224-di-an-2266876.html,"Đất KDC Đất Mới gần ngã tư Chiêu Liêu, 125 (5x25), sổ riêng, 2224 Dĩ An","Lê Hồng Phong, Tân Bình, Dĩ An, Bình Dương Lưu tin","~24,7 triệu /m2",125m2,Bán đất thổ cư,Tây Bắc,,,10m - 15m,,,Sổ hồng
https://nhadat.cafeland.vn/nha-cap-4-gac-lung-2pn-gan-bigc-go-di-an-hem-o-to-thong-thoang-528-dong-hoa-2243428.html,"Nhà cấp 4 gác lửng 2PN, gần BigC Go Dĩ An, hẻm ô tô thông thoáng, 528 Đông Hoà","Đông Hoà, Dĩ An, Bình Dương Lưu tin","~35,2 triệu /m2",89.4m2,Bán nhà riêng,Tây Nam,1 tầng,1,5m,1,2 phòng,Sổ hồng
https://nhadat.cafeland.vn/ban-toa-nha-mt-nguyen-van-thu-p-da-kao-quan-1-dt-84-x-185m-kc-6t-st-thang-2268503.html,"Bán tòa nhà MT Nguyễn Văn Thủ, P Đa Kao Quận 1, DT 8,4 x 18,5m, KC 6T ST, thang","Nguyễn Văn Thủ, Đa Kao, Quận 1, TP. Hồ Chí Minh Lưu tin",~652 triệu/m2,144m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/noxh-quan-2-25-trieum2-thanh-toan-tra-cham-trong-5-nam-nhan-nha-62025-2262031.html,NOXH quận 2 - 25 triệu/m2 - thanh toán trả chậm trong 5 năm - nhận nhà 6/2025,"Thạnh Mỹ Lợi, Quận 2, TP. Hồ Chí Minh Lưu tin",~Thương lượng/m2,63m2,Bán căn hộ chung cư,,,,,,,
https://nhadat.cafeland.vn/biet-thu-khu-do-thi-gold-coast-vung-tau-trien-khai-giai-doan-1-quy-mo-1300-ha-2266113.html,Biệt Thự Khu Đô Thị Gold Coast Vũng Tàu - Triển khai giai đoạn 1 Quy mô 1300 HA,"Thị trấn Long Điền, Long Điền, Bà Rịa - Vũng Tàu Lưu tin",~25 triệu /m2,300m2,Bán biệt thự,,,,,,,
https://nhadat.cafeland.vn/nhan-booking-can-ho-khach-san-5-cho-du-an-xanh-island-sun-cat-ba-2262688.html,Nhận Booking căn hộ khách sạn 5* cho dự án Xanh Island (Sun Cát Bà),"Thị trấn Cát Bà, Cát Hải, TP. Hải Phòng Lưu tin","~63,2 triệu /m2",34m2,Bán căn hộ chung cư,,,,,,,
https://nhadat.cafeland.vn/ban-dat-nen-nha-pho-bien-paragrus-gia-cuc-tot-chi-tu-13trm2-so-huu-lau-dai-2164276.html,"Bán đất nền Nhà phố Biển - ParaGrus, giá cực tốt chỉ từ 13tr/m2, Sở hữu Lâu Dài","Nguyễn Tất Thành, Cam Nghĩa, Cam Ranh, Khánh Hòa Lưu tin",~108 nghìn/m2,120m2,Bán đất nền dự án,Đông Bắc,3 tầng,,15m - 20m,,,Sổ hồng
https://nhadat.cafeland.vn/ban-nha-pho-mat-tien-duong-19m-ngay-trung-tam-thi-tran-ben-luc-2268497.html,Bán nhà phố mặt tiền đường 19m ngay trung tâm thị trấn Bến Lức,"TT. Bến Lức, Bến Lức, Long An Lưu tin","~87,3 triệu /m2",126m2,Bán nhà phố dự án,,4 tầng,5,15m - 20m,1,5 phòng,Sổ hồng
https://nhadat.cafeland.vn/ban-nha-pho-lien-ke-quoc-lo-1a-trung-tam-thi-tran-ben-luc-2268201.html,Bán nhà phố liền kề quốc lộ 1A trung tâm thị trấn Bến Lức,"TT. Bến Lức, Bến Lức, Long An Lưu tin",~50 triệu /m2,70m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/chi-8-ty-so-huu-ngay-nha-pho-bien-tai-caraworld-cam-ranh-lh-0968-878-238-2215448.html,"Chỉ 8 tỷ, sở hữu ngay nhà phố biển tại CaraWorld Cam Ranh. LH: 0968 878 238","158, Nguyễn Tất Thành, Cam Nghĩa, Cam Ranh, Khánh Hòa Lưu tin","~66,6 triệu /m2",120m2,Bán nhà phố dự án,,3 tầng,,,,,Hợp đồng
https://nhadat.cafeland.vn/top-nha-vi-tri-dep-48-x-18m-1-tret-3-lau-nguyen-trai-q1-tphcm-2262249.html,Top nhà vị trí đẹp 4.8 x 18m 1 trệt 3 lầu Nguyễn Trãi Q1 TP.HCM,"Nguyễn Trãi, Bến Thành, Quận 1, TP. Hồ Chí Minh Lưu tin",~315 triệu/m2,82.5m2,Bán nhà riêng,Đông Nam,3 tầng,3,6m,1,4 phòng,Sổ hồng
https://nhadat.cafeland.vn/dat-sach-dep-duong-xe-tai-binh-chuan-07-thuan-an-341m2-ngang-73m-chi-4-ty-99-2268498.html,"ĐẤT SẠCH ĐẸP ĐƯỜNG XE TẢI Bình Chuẩn 07 Thuận An, 341m2, ngang 7.3m, chỉ 4 tỷ 99","Bình chuẩn 09, Bình Chuẩn, Thuận An, Bình Dương Lưu tin","~14,6 triệu /m2",341m2,Bán đất thổ cư,,,,,,,
